SMILES
[H]C([H])([H])C(Cl)(Cl)Cl
[H]C([H])(C([H])(Cl)Cl)Cl
[H]N([H])N(C([H])([H])[H])C([H])([H])[H]
[H]C(=C([H])Cl)C([H])([H])Cl
[H]C1=C(C([H])=C(C(=C1[N+](=O)[O-])C([H])([H])[H])[N+](=O)[O-])[N+](=O)[O-]
[H]OC=1C([H])=C([H])C(=C([H])C=1[N+](=O)[O-])[N+](=O)[O-]
[H]OC1=C([H])C([H])=C2C([H])=C([H])C([H])=C([H])C2(=C1([H]))
[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H]
[H]OC([H])([H])C4([H])(C([H])=C([H])C([H])(N2C([H])=NC1=C(N=C(N=C12)N([H])[H])N([H])C3([H])(C([H])([H])C3([H])([H])))C4([H])([H]))
[H]OC([H])([H])C4=C([H])C([H])(N([H])C3([H])(C([H])(OC([H])(OC2([H])(C([H])(OC([H])(OC1([H])(C([H])(OC([H])(O[H])C([H])(O[H])C1([H])(O[H]))C([H])([H])O[H]))C([H])(O[H])C2([H])(O[H]))C([H])([H])O[H]))C([H])(O[H])C3([H])(O[H]))C([H])([H])[H]))C([H])(O[H])C([H])(O[H])C4([H])(O[H])
[H]OC(=O)C([H])([H])OC(=O)C([H])([H])C=3C=1C([H])=C(OC([H])([H])[H])C([H])=C([H])C=1N(C(=O)C2=C([H])C([H])=C(C([H])=C2([H]))Cl)C=3C([H])([H])[H]
[H]OC1=C([H])C([H])=C(C([H])=C1([H]))N([H])C(=O)C([H])([H])[H]
[H]OC(C#N)(C([H])([H])[H])C([H])([H])[H]
[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])([H]))C([H])([H])C([H])([H])C([H])([H])N4C=2C([H])=C([H])C([H])=C([H])C=2SC=3C([H])=C([H])C(=C([H])C=34)C(=O)C([H])([H])[H]
[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])S[H]
[H]OC1=C([H])C([H])=C([H])C=2C(=O)C3=C([H])C7=C(C(O[H])=C3(C(=O)C1=2))C([H])(OC6([H])(OC([H])(C([H])([H])[H])C([H])(OC5([H])(OC([H])(C([H])([H])[H])C([H])(OC4([H])(OC([H])(C(=O)C([H])([H])C4([H])([H]))C([H])([H])[H]))C([H])(O[H])C5([H])([H])))C([H])(N(C([H])([H])[H])C([H])([H])[H])C6([H])([H])))C([H])([H])C(O[H])(C([H])([H])C([H])([H])[H])C7([H])(C(=O)OC([H])([H])[H])
[H]OC([H])([H])C([H])([H])OC([H])([H])N2C([H])=NC=1C(=O)N=C(N([H])[H])N([H])C=12
[H]C1=NC(=C2N=C([H])N(C2(=N1))C([H])([H])C([H])([H])OC([H])([H])P(=O)(OC([H])([H])OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])[H]
[H]C=1N=C([H])C(=C([H])C=1([H]))C3=NC([H])([H])C([H])([H])C([H])([H])C3(=C([H])C=2C([H])=C([H])C(OC([H])([H])[H])=C([H])C=2(OC([H])([H])[H]))
[H]OC(=O)C([H])(N([H])C(=O)C1([H])(N(C(=O)C([H])(C([H])([H])[H])C([H])([H])SC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])([H])))C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2([H])
[H]C2=C([H])C(=C([H])C1=C2(N=C(N([H])C(=O)OC([H])([H])[H])N1([H])))SC([H])([H])C([H])([H])C([H])([H])[H]
[H]C1=C([H])C2([H])(C([H])([H])C1([H])C3([H])(C2([H])C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl))
[H]OC(C([H])([H])C([H])([H])C([H])([H])N([H])[H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H]
[H]C=1C=2N=C(N=C(C=2(C([H])=C(OC([H])([H])[H])C=1(OC([H])([H])[H])))N([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C3([H])(OC([H])([H])C([H])([H])C3([H])([H]))
[H]OC(=O)C([H])=C(C([H])=C([H])C([H])=C(C([H])=C([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
[H]C1=NC(=O)C2=C([H])N([H])N([H])C2(=N1)
[H]C([H])=C([H])C([H])([H])N([H])C1=NC(=NC(=N1)N2C([H])([H])C([H])([H])N(C([H])([H])C2([H])([H]))C([H])(C3=C([H])C([H])=C(F)C([H])=C3([H]))C4=C([H])C([H])=C(F)C([H])=C4([H]))N([H])C([H])([H])C([H])=C([H])[H]
[H]C=1C([H])=C(C([H])=C([H])C=1C=3N=C2C([H])=C([H])C(=C([H])N2C=3C([H])([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])Cl)Cl
[H]C1=C([H])C([H])=C(C([H])=C1([H]))C2=NC([H])([H])C4=NN=C(N4(C=3C([H])=C([H])C(=C([H])C2=3)Cl))C([H])([H])[H]
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])(C(=O)C([H])([H])C([H])(O[H])C1([H])(C([H])=C([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]))
