SMILES
C(=O)(N)N
NC(N)=O
[O-]C(=O)P([O-])([O-])=O
OC=C
CC(=O)NO
NCC(O)=O
N\N=C(\N)N
NN=C(N)N
CCC(O)=O
CC(C)O
c1ccoc1
C(CC(=O)O)CO
O=C1NC(=O)C(=O)C(=O)N1
C1CNCCN1
NC1=NC(=O)NC=C1F
C[N+](C)(C)CC([O-])=O
NC(=O)NC1NC(=O)NC1=O
C[Se]CCC(N)C(O)=O
OC(=O)C(Cl)(Cl)Cl
NC(CO)(CO)CO
CN(CC(O)=O)C(N)=N
C[N+](C)(C)CC(=O)O
C[N+](C)(C)CC(O)=O
C(CS(=O)(=O)O)S
NC(CCC(O)=O)C(O)=O
C1C(C(C(C(O1)O)O)O)O
NCCSC(N)=N
NC(CN(O)N=O)C(O)=O
NCCc1cnc[nH]1
OC(=O)C1=CC(=O)NC(=O)N1
NC(CCC(O)=O)C=C
C(C(CS)S)O
Nc1ncnc2[nH]cnc12
C(CCl)C(CCCl)N
Oc1nc(O)c2cn[nH]c2n1
C[N+](C)(C)CCOC(=O)N
CCC1(CC(=O)NC1=O)C
C(CC(C(F)F)(C(=O)O)N)CN
NCCCC(N)(C(F)F)C(O)=O
OC(=O)CC(O)(CC(O)=O)C(O)=O
OC[C@H](O)[C@H]1OC(=O)C(=C1O)O
C#CC1(CCCCC1)OC(=O)N
N[C@@H](CCCNC(N)=N)C(O)=O
N[C@@H]([C@@H]1CC(Cl)=NO1)C(O)=O
CC(=O)OCC[N+](C)(C)C
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO
CN1C=CC=CC1=CN=O
C[N+](C)(C)CC(CC(=O)O)O
C[N+](C)(C)CC(O)CC(O)=O
CC(C[N+](C)(C)C)OC(=O)N
C(CN)C(O)(P(=O)(O)O)P(=O)(O)O
OC(=O)Cc1ccccc1
CC(C)OP(=O)(OC(C)C)F
CCC(C(O)=O)C1(O)CCCCC1
CC(C[N+](C)(C)C)OC(=O)C
CCC1(CC)C(=O)NC(=O)NC1=O
C(CNCCNCCN)N
COC(=O)c1ccccc1O
Nc1cc(Cl)cc(Cl)c1
CCN(CC)C(S)=S
NC12CC3CC(CC(C3)C1)C2
CC(=O)Nc1cccc(O)c1
Cc1cc(O)cc(C)c1Cl
COP(=O)(OC)C(O)C(Cl)(Cl)Cl
C[C@H](N)Cc1ccccc1
CC(Cc1ccccc1)N
C1C(C(C(C(N1CCO)CO)O)O)O
CC1c2nc[nH]c2C(=O)C(C)C1=O
C(CN)CNCCSP(=O)(O)O
NCCCNCCSP(O)(O)=O
CC(=O)OC(CC(O)=O)C[N+](C)(C)C
CC(C)(CO)[C@@H](O)C(=O)NCCCO
CC(N)C(O)c1ccccc1
CCCCC1(CC)C(=O)NC(=O)NC1=O
CN1C(=O)N(C)c2ncn(C)c2C1=O
C=Cc1ccccc1S(=O)(=O)O
CCC1(CC)C(=O)NCC(C)C1=O
CC(C(c1cccc(c1)O)O)N
CC(C)(CO)[C@@H](O)C(\O)=N\CCC(O)=O
CCC(C)C(C)(COC(N)=O)COC(N)=O
CC[N+](C)(C)c1cccc(O)c1
CC(C12CC3CC(C1)CC(C3)C2)N
CC(N)C12CC3CC(CC(C3)C1)C2
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
OC(=O)CCCCCCCC(O)=O
C1CCC2(CC1)OCC(O2)CN=C(N)N
NC(=N)NCC1COC2(CCCCC2)O1
C1CCCN(CCC1)CCN=C(N)N
N2(C)C(C1C=NC=CC=1)CCC2 
CCCCN1CC(C(C(C1CO)O)O)O
CCCCN1CC(O)C(O)C(O)C1CO
CN[C@@H](C)Cc1ccccc1
CN[C@@H](C)[C@@H](O)c1ccccc1
CN[C@@H](C)[C@H](O)c1ccccc1
CC1=CC(=O)N(O)C(=C1)C1CCCCC1
N2(O)C(C1CCCCC1)=CC(C)=CC2=O 
CN(CC#C)Cc1ccccc1
COc1ccccc1OCC(CO)O
CNC(=NC)NCc1ccccc1
CC1C(OCCN1)c2ccccc2
CC1Oc2ccc(cc2O1)C(C)(C)C
CCN(CC)C(=O)c1cccc(C)c1
CC1C(OCCN1C)c1ccccc1
CC1C(OCCN1C)c2ccccc2
CC(C)NCC(O)c1cc(O)cc(O)c1
c1ccc2c(c1)CCCC2C3=NCCN3
C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
COc1ccc(OC)c(c1)[C@@H](O)[C@H](C)N
C1=CC=C(Br)C(C[N+](C)(C)CC)=C1 
CC[N+](C)(C)Cc1ccccc1Br
CCOP(=O)(OCC)SCC[N+](C)(C)C
CCCC(C)(COC(=O)N)COC(=O)NC(C)C
C1=CC=CC(CC(C)N(C)CC#C)=C1 
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
CCN(CC)C(C)C(=O)c1ccccc1
c1ccc(cc1)COc2ccc(cc2)O
CCCNC(C)C(=O)Nc1ccccc1C
CCCCCCCCCCCCCCCC[N+](C)(C)C
CC(C)(C)CC(C)(C)c1ccc(O)cc1
CC(C)(C)NCC(c1ccc(c(n1)CO)O)O
CCCCCCCC\C=C\CCCCCCCC(O)=O
C1CN(CCN1C(=O)CCBr)C(=O)CCBr
CCC(C(c1ccc(c(c1)O)O)O)NC(C)C
CC(=O)NC(COC)C(=O)NCc1ccccc1
CC(C)(C)NCC(c1ccc(c(c1)CO)O)O
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
CN(C)CCOC(=O)COc1ccc(Cl)cc1
CCCCCCCCCCCCCCCCCCCCCCO
CCN(CC)CCOC(=O)c1ccc(cc1)N
OCCSCCCCCCCCCCSCCO
CCCCCCCCCc1ccc(cc1)OCCO
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
CC(Cc1ccccc1)NC(=O)C(CCCCN)N
C1=C(CC(N)=O)C=CC(OCC(O)CNC(C)C)=C1 
